Zeitstempel,Produkt_Code,SDO_ID,Windgeschwindigkeit,Qualitaet_Niveau,Qualitaet_Byte,Leistung
201901221200,F_MN003,1346,4.7,4,10,280.9
201901221300,F_MN003,1346,3.7,4,10,330.9
201901221400,F_MN003,1346,4.0,4,10,350.7
201901221500,F_MN003,1346,4.1,4,10,431.8
201901221600,F_MN003,1346,4.5,4,10,433.9
201901221700,F_MN003,1346,4.4,4,10,348.6
201901221800,F_MN003,1346,5.3,4,10,288.3
201901221900,F_MN003,1346,5.2,4,10,206.8
201901222000,F_MN003,1346,7.2,4,10,263.2
201901222100,F_MN003,1346,7.1,4,10,270.6
201901222200,F_MN003,1346,6.0,4,10,336.4
201901222300,F_MN003,1346,5.8,4,10,399.3
201901230000,F_MN003,1346,6.8,4,10,365.6
201901230100,F_MN003,1346,7.5,4,10,404.0
201901230200,F_MN003,1346,9.7,4,10,404.2
201901230300,F_MN003,1346,9.5,4,10,446.2
201901230400,F_MN003,1346,8.3,4,10,566.1
201901230500,F_MN003,1346,8.0,4,10,632.4
201901230600,F_MN003,1346,7.2,4,10,632.4
201901230700,F_MN003,1346,7.0,4,10,650.6
201901230800,F_MN003,1346,5.1,4,10,599.7
201901230900,F_MN003,1346,3.8,4,10,592.3
201901231000,F_MN003,1346,4.4,4,10,528.6
201901231100,F_MN003,1346,3.0,4,10,445.5
201901231200,F_MN003,1346,1.9,4,10,454.4
201901231300,F_MN003,1346,1.5,4,10,366.1
201901231400,F_MN003,1346,1.2,4,10,346.1
201901231500,F_MN003,1346,1.1,4,10,286.2
201901231600,F_MN003,1346,2.3,4,10,164.3
201901231700,F_MN003,1346,1.6,4,10,98.0
201901231800,F_MN003,1346,2.4,4,10,142.9
201901231900,F_MN003,1346,3.3,4,10,124.8
201901232000,F_MN003,1346,3.1,4,10,172.1
201901232100,F_MN003,1346,3.2,4,10,172.1
201901232200,F_MN003,1346,3.8,4,10,183.6
201901232300,F_MN003,1346,3.0,4,10,191.0
201901240000,F_MN003,1346,2.2,4,10,221.4
201901240100,F_MN003,1346,2.3,4,10,221.4
201901240200,F_MN003,1346,2.4,4,10,221.4
201901240300,F_MN003,1346,2.2,4,10,212.2
201901240400,F_MN003,1346,3.3,4,10,212.2
201901240500,F_MN003,1346,4.4,4,10,223.6
201901240600,F_MN003,1346,4.9,4,10,178.7
201901240700,F_MN003,1346,4.2,4,10,178.7
201901240800,F_MN003,1346,4.1,4,10,218.1
201901240900,F_MN003,1346,4.9,4,10,230.9
201901241000,F_MN003,1346,5.3,4,10,243.8
201901241100,F_MN003,1346,5.6,4,10,236.5
201901241200,F_MN003,1346,6.2,4,10,197.2
201901241300,F_MN003,1346,6.3,4,10,236.4
201901241400,F_MN003,1346,5.6,4,10,273.0
201901241500,F_MN003,1346,7.2,4,10,290.9
201901241600,F_MN003,1346,7.6,4,10,345.8
201901241700,F_MN003,1346,7.0,4,10,398.9
201901241800,F_MN003,1346,6.7,4,10,455.1
201901241900,F_MN003,1346,6.3,4,10,455.1
201901242000,F_MN003,1346,6.0,4,10,391.1
201901242100,F_MN003,1346,5.5,4,10,431.0
201901242200,F_MN003,1346,3.2,4,10,433.1
201901242300,F_MN003,1346,3.9,4,10,433.1
201901250000,F_MN003,1346,3.8,4,10,433.1
201901250100,F_MN003,1346,5.3,4,10,393.8
201901250200,F_MN003,1346,7.3,4,10,400.1
201901250300,F_MN003,1346,8.4,4,10,448.8
201901250400,F_MN003,1346,9.1,4,10,406.2
201901250500,F_MN003,1346,8.7,4,10,395.9
201901250600,F_MN003,1346,9.5,4,10,398.6
201901250700,F_MN003,1346,9.4,4,10,534.3
201901250800,F_MN003,1346,7.9,4,10,544.1
201901250900,F_MN003,1346,7.1,4,10,516.3
201901251000,F_MN003,1346,5.4,4,10,498.1
201901251100,F_MN003,1346,4.3,4,10,526.5
201901251200,F_MN003,1346,3.9,4,10,526.5
201901251300,F_MN003,1346,4.0,4,10,526.5
201901251400,F_MN003,1346,4.5,4,10,517.7
201901251500,F_MN003,1346,3.5,4,10,420.5
201901251600,F_MN003,1346,2.9,4,10,408.3
201901251700,F_MN003,1346,3.7,4,10,354.1
201901251800,F_MN003,1346,6.2,4,10,339.4
201901251900,F_MN003,1346,5.6,4,10,241.2
201901252000,F_MN003,1346,6.7,4,10,220.9
201901252100,F_MN003,1346,9.1,4,10,280.6
201901252200,F_MN003,1346,10.9,4,10,392.0
201901252300,F_MN003,1346,11.8,4,10,552.0
201901260000,F_MN003,1346,11.8,4,10,683.2
201901260100,F_MN003,1346,10.1,4,10,828.5
201901260200,F_MN003,1346,11.3,4,10,934.2
201901260300,F_MN003,1346,9.1,4,10,1014.1
201901260400,F_MN003,1346,10.5,4,10,1099.1
201901260500,F_MN003,1346,10.8,4,10,1230.9
201901260600,F_MN003,1346,11.6,4,10,1375.8
201901260700,F_MN003,1346,12.5,4,10,1464.8
201901260800,F_MN003,1346,13.4,4,10,1642.9
201901260900,F_MN003,1346,12.2,4,10,1738.5
201901261000,F_MN003,1346,13.6,4,10,1739.7
201901261100,F_MN003,1346,12.6,4,10,1692.9
201901261200,F_MN003,1346,12.0,4,10,1757.5
201901261300,F_MN003,1346,10.8,4,10,1805.9
201901261400,F_MN003,1346,11.7,4,10,1856.5
201901261500,F_MN003,1346,13.1,4,10,1948.9
201901261600,F_MN003,1346,13.3,4,10,2059.6
201901261700,F_MN003,1346,15.4,4,10,2123.7
201901261800,F_MN003,1346,18.6,4,10,2130.4
201901261900,F_MN003,1346,20.7,4,10,2136.8
201901262000,F_MN003,1346,20.7,4,10,2136.8
201901262100,F_MN003,1346,19.9,4,10,2136.7
201901262200,F_MN003,1346,19.1,4,10,2200.0
201901262300,F_MN003,1346,19.7,4,10,2241.7
201901270000,F_MN003,1346,20.3,4,10,2226.0
201901270100,F_MN003,1346,19.2,4,10,2177.1
201901270200,F_MN003,1346,19.5,4,10,2182.6
201901270300,F_MN003,1346,22.1,4,10,2182.6
201901270400,F_MN003,1346,20.6,4,10,2180.3
201901270500,F_MN003,1346,19.6,4,10,2180.2
201901270600,F_MN003,1346,18.3,4,10,2151.6
201901270700,F_MN003,1346,16.6,4,10,2209.5
201901270800,F_MN003,1346,15.9,4,10,2209.5
201901270900,F_MN003,1346,15.3,4,10,2210.0
201901271000,F_MN003,1346,17.7,4,10,2200.4
201901271100,F_MN003,1346,17.1,4,10,2213.0
201901271200,F_MN003,1346,18.9,4,10,2190.4
201901271300,F_MN003,1346,18.1,4,10,2241.5
201901271400,F_MN003,1346,16.2,4,10,2241.5
201901271500,F_MN003,1346,15.9,4,10,2241.5
201901271600,F_MN003,1346,15.7,4,10,2240.1
201901271700,F_MN003,1346,15.2,4,10,2240.1
201901271800,F_MN003,1346,14.2,4,10,2268.8
201901271900,F_MN003,1346,14.3,4,10,2232.1
201901272000,F_MN003,1346,14.0,4,10,2181.4
201901272100,F_MN003,1346,14.6,4,10,2184.1
201901272200,F_MN003,1346,15.7,4,10,2203.0
201901272300,F_MN003,1346,13.2,4,10,2200.0
201901280000,F_MN003,1346,15.3,4,10,2213.2
201901280100,F_MN003,1346,17.1,4,10,2213.2
201901280200,F_MN003,1346,15.2,4,10,2213.2
201901280300,F_MN003,1346,14.9,4,10,2116.5
201901280400,F_MN003,1346,15.5,4,10,2120.3
201901280500,F_MN003,1346,14.9,4,10,2120.3
201901280600,F_MN003,1346,14.1,4,10,2120.3
201901280700,F_MN003,1346,14.7,4,10,2161.8
201901280800,F_MN003,1346,15.0,4,10,2209.8
201901280900,F_MN003,1346,15.8,4,10,2167.5
201901281000,F_MN003,1346,15.9,4,10,2152.1
201901281100,F_MN003,1346,16.5,4,10,2115.7
201901281200,F_MN003,1346,15.0,4,10,2101.9
201901281300,F_MN003,1346,15.9,4,10,2049.2
201901281400,F_MN003,1346,15.4,4,10,2049.2
201901281500,F_MN003,1346,14.4,4,10,2145.9
201901281600,F_MN003,1346,13.6,4,10,2127.3
201901281700,F_MN003,1346,12.4,4,10,2100.2
201901281800,F_MN003,1346,12.8,4,10,2099.2
201901281900,F_MN003,1346,11.7,4,10,2099.2
201901282000,F_MN003,1346,10.9,4,10,1983.4
201901282100,F_MN003,1346,10.3,4,10,1993.8
201901282200,F_MN003,1346,9.9,4,10,1911.1
201901282300,F_MN003,1346,9.0,4,10,1766.6
201901290000,F_MN003,1346,8.1,4,10,1609.7
201901290100,F_MN003,1346,9.0,4,10,1518.9
201901290200,F_MN003,1346,7.2,4,10,1378.5
201901290300,F_MN003,1346,7.5,4,10,1251.4
201901290400,F_MN003,1346,8.3,4,10,1106.1
201901290500,F_MN003,1346,7.0,4,10,1022.3
201901290600,F_MN003,1346,6.6,4,10,922.4
201901290700,F_MN003,1346,6.7,4,10,780.4
201901290800,F_MN003,1346,6.8,4,10,717.5
201901290900,F_MN003,1346,6.1,4,10,641.2
201901291000,F_MN003,1346,4.6,4,10,587.1
201901291100,F_MN003,1346,4.3,4,10,621.2
201901291200,F_MN003,1346,5.1,4,10,621.2
201901291300,F_MN003,1346,5.5,4,10,568.7
201901291400,F_MN003,1346,6.3,4,10,632.5
201901291500,F_MN003,1346,6.0,4,10,563.8
201901291600,F_MN003,1346,5.7,4,10,553.4
201901291700,F_MN003,1346,7.7,4,10,624.3
201901291800,F_MN003,1346,10.1,4,10,671.0
201901291900,F_MN003,1346,12.3,4,10,813.0
201901292000,F_MN003,1346,13.7,4,10,931.9
201901292100,F_MN003,1346,12.0,4,10,978.6
201901292200,F_MN003,1346,10.2,4,10,1044.6
201901292300,F_MN003,1346,8.7,4,10,1125.7
201901300000,F_MN003,1346,9.7,4,10,1224.6
201901300100,F_MN003,1346,11.9,4,10,1387.3
201901300200,F_MN003,1346,14.0,4,10,1463.9
201901300300,F_MN003,1346,12.3,4,10,1659.7
201901300400,F_MN003,1346,14.0,4,10,1773.9
201901300500,F_MN003,1346,18.6,4,10,1763.4
201901300600,F_MN003,1346,19.3,4,10,1784.7
201901300700,F_MN003,1346,22.7,4,10,1784.7
201901300800,F_MN003,1346,25.1,4,10,1661.3
201901300900,F_MN003,1346,23.3,4,10,1735.3
201901301000,F_MN003,1346,22.6,4,10,1821.7
201901301100,F_MN003,1346,20.2,4,10,1888.9
201901301200,F_MN003,1346,19.1,4,10,1985.9
201901301300,F_MN003,1346,18.7,4,10,2019.0
201901301400,F_MN003,1346,17.9,4,10,1989.6
201901301500,F_MN003,1346,16.5,4,10,1989.6
201901301600,F_MN003,1346,15.8,4,10,2020.8
201901301700,F_MN003,1346,15.2,4,10,2059.1
201901301800,F_MN003,1346,15.0,4,10,2092.0
201901301900,F_MN003,1346,11.8,4,10,2087.8
201901302000,F_MN003,1346,12.9,4,10,2240.4
201901302100,F_MN003,1346,12.0,4,10,2221.0
201901302200,F_MN003,1346,13.8,4,10,2221.0
201901302300,F_MN003,1346,11.4,4,10,2187.5
201901310000,F_MN003,1346,10.6,4,10,2123.3
201901310100,F_MN003,1346,10.0,4,10,2030.4
201901310200,F_MN003,1346,10.5,4,10,2015.2
201901310300,F_MN003,1346,12.4,4,10,1999.2
201901310400,F_MN003,1346,12.2,4,10,1961.4
201901310500,F_MN003,1346,12.5,4,10,1936.6
201901310600,F_MN003,1346,12.3,4,10,1897.7
201901310700,F_MN003,1346,11.4,4,10,1901.9
201901310800,F_MN003,1346,11.3,4,10,1935.4
201901310900,F_MN003,1346,10.1,4,10,1911.2
201901311000,F_MN003,1346,8.7,4,10,1776.1
201901311100,F_MN003,1346,8.1,4,10,1647.2
201901311200,F_MN003,1346,10.0,4,10,1618.5
201901311300,F_MN003,1346,9.9,4,10,1592.2
201901311400,F_MN003,1346,8.9,4,10,1632.4
201901311500,F_MN003,1346,8.4,4,10,1452.6
201901311600,F_MN003,1346,9.3,4,10,1446.9
201901311700,F_MN003,1346,9.0,4,10,1325.0
201901311800,F_MN003,1346,10.7,4,10,1315.7
201901311900,F_MN003,1346,11.5,4,10,1267.4
201901312000,F_MN003,1346,12.3,4,10,1218.4
201901312100,F_MN003,1346,13.4,4,10,1214.3
201901312200,F_MN003,1346,16.6,4,10,1349.5
201901312300,F_MN003,1346,17.4,4,10,1507.8
201902010000,F_MN003,1346,19.1,4,10,1568.8
201902010100,F_MN003,1346,19.3,4,10,1688.1
201902010200,F_MN003,1346,19.8,4,10,1692.3
201902010300,F_MN003,1346,18.7,4,10,1888.2
201902010400,F_MN003,1346,16.2,4,10,1884.7
201902010500,F_MN003,1346,14.6,4,10,2043.6
201902010600,F_MN003,1346,13.8,4,10,2091.7
201902010700,F_MN003,1346,14.4,4,10,2070.7
201902010800,F_MN003,1346,13.9,4,10,2119.8
201902010900,F_MN003,1346,13.3,4,10,2167.3
201902011000,F_MN003,1346,9.8,4,10,2087.7
201902011100,F_MN003,1346,6.1,4,10,1959.8
201902011200,F_MN003,1346,5.1,4,10,1840.2
201902011300,F_MN003,1346,7.0,4,10,1657.5
201902011400,F_MN003,1346,9.7,4,10,1576.6
201902011500,F_MN003,1346,9.0,4,10,1405.9
201902011600,F_MN003,1346,9.3,4,10,1367.1
201902011700,F_MN003,1346,9.5,4,10,1288.8
201902011800,F_MN003,1346,7.0,4,10,1165.6
201902011900,F_MN003,1346,5.3,4,10,1058.5
201902012000,F_MN003,1346,7.7,4,10,949.4
201902012100,F_MN003,1346,11.7,4,10,903.4
201902012200,F_MN003,1346,13.6,4,10,978.8
201902012300,F_MN003,1346,13.0,4,10,1112.3
201902020000,F_MN003,1346,12.9,4,10,1263.7
201902020100,F_MN003,1346,12.0,4,10,1437.5
201902020200,F_MN003,1346,10.5,4,10,1445.5
201902020300,F_MN003,1346,8.6,4,10,1500.1
201902020400,F_MN003,1346,8.3,4,10,1451.7
201902020500,F_MN003,1346,8.0,4,10,1405.8
201902020600,F_MN003,1346,6.6,4,10,1353.6
201902020700,F_MN003,1346,7.3,4,10,1334.1
201902020800,F_MN003,1346,5.7,4,10,1268.0
201902020900,F_MN003,1346,4.2,4,10,1118.1
201902021000,F_MN003,1346,4.1,4,10,926.5
201902021100,F_MN003,1346,4.0,4,10,735.8
201902021200,F_MN003,1346,3.2,4,10,606.1
201902021300,F_MN003,1346,2.3,4,10,440.9
201902021400,F_MN003,1346,2.3,4,10,343.6
201902021500,F_MN003,1346,1.9,4,10,263.7
201902021600,F_MN003,1346,3.0,4,10,254.3
201902021700,F_MN003,1346,4.1,4,10,197.5
201902021800,F_MN003,1346,3.9,4,10,206.4
201902021900,F_MN003,1346,2.8,4,10,224.0
201902022000,F_MN003,1346,5.0,4,10,203.5
201902022100,F_MN003,1346,5.7,4,10,224.7
201902022200,F_MN003,1346,6.3,4,10,224.7
201902022300,F_MN003,1346,7.9,4,10,278.7
201902030000,F_MN003,1346,8.3,4,10,246.1
201902030100,F_MN003,1346,9.9,4,10,399.5
201902030200,F_MN003,1346,10.3,4,10,473.8
201902030300,F_MN003,1346,12.0,4,10,632.2
201902030400,F_MN003,1346,13.1,4,10,804.8
201902030500,F_MN003,1346,11.5,4,10,933.9
201902030600,F_MN003,1346,10.3,4,10,1022.5
201902030700,F_MN003,1346,12.1,4,10,1166.1
201902030800,F_MN003,1346,12.7,4,10,1361.9
201902030900,F_MN003,1346,12.5,4,10,1536.5
201902031000,F_MN003,1346,10.7,4,10,1686.1
201902031100,F_MN003,1346,10.3,4,10,1746.4
201902031200,F_MN003,1346,9.2,4,10,1848.6
201902031300,F_MN003,1346,9.2,4,10,1787.0
201902031400,F_MN003,1346,11.4,4,10,1883.1
201902031500,F_MN003,1346,11.5,4,10,1912.3
201902031600,F_MN003,1346,10.7,4,10,1798.2
201902031700,F_MN003,1346,11.7,4,10,1845.5
201902031800,F_MN003,1346,11.1,4,10,1875.1
201902031900,F_MN003,1346,11.3,4,10,1909.7
201902032000,F_MN003,1346,9.9,4,10,1876.4
201902032100,F_MN003,1346,8.4,4,10,1726.7
201902032200,F_MN003,1346,7.8,4,10,1655.5
201902032300,F_MN003,1346,6.6,4,10,1644.2
201902040000,F_MN003,1346,6.6,4,10,1516.2
201902040100,F_MN003,1346,8.0,4,10,1536.3
201902040200,F_MN003,1346,11.0,4,10,1470.1
201902040300,F_MN003,1346,10.0,4,10,1407.5
201902040400,F_MN003,1346,10.2,4,10,1457.1
201902040500,F_MN003,1346,11.7,4,10,1461.8
201902040600,F_MN003,1346,11.7,4,10,1475.2
201902040700,F_MN003,1346,12.0,4,10,1450.5
201902040800,F_MN003,1346,12.7,4,10,1456.0
201902040900,F_MN003,1346,11.4,4,10,1605.7
201902041000,F_MN003,1346,10.2,4,10,1672.7
201902041100,F_MN003,1346,8.7,4,10,1739.2
201902041200,F_MN003,1346,11.0,4,10,1927.1
201902041300,F_MN003,1346,12.1,4,10,1968.1
201902041400,F_MN003,1346,7.7,4,10,1908.6
201902041500,F_MN003,1346,5.0,4,10,1840.6
201902041600,F_MN003,1346,2.8,4,10,1710.7
201902041700,F_MN003,1346,5.9,4,10,1537.4
201902041800,F_MN003,1346,5.7,4,10,1401.6
201902041900,F_MN003,1346,3.2,4,10,1270.6
201902042000,F_MN003,1346,2.7,4,10,1102.6
201902042100,F_MN003,1346,2.3,4,10,906.8
201902042200,F_MN003,1346,1.8,4,10,780.9
201902042300,F_MN003,1346,2.4,4,10,619.5
201902050000,F_MN003,1346,2.5,4,10,433.6
201902050100,F_MN003,1346,1.5,4,10,259.0
201902050200,F_MN003,1346,2.6,4,10,229.3
201902050300,F_MN003,1346,3.0,4,10,264.5
201902050400,F_MN003,1346,2.4,4,10,280.2
201902050500,F_MN003,1346,2.6,4,10,257.6
201902050600,F_MN003,1346,2.7,4,10,264.0
201902050700,F_MN003,1346,4.5,4,10,223.8
201902050800,F_MN003,1346,4.4,4,10,223.8
201902050900,F_MN003,1346,3.6,4,10,230.9
201902051000,F_MN003,1346,3.4,4,10,211.3
201902051100,F_MN003,1346,2.5,4,10,198.3
201902051200,F_MN003,1346,1.3,4,10,188.4
201902051300,F_MN003,1346,1.2,4,10,188.4
201902051400,F_MN003,1346,2.0,4,10,147.8
201902051500,F_MN003,1346,1.5,4,10,55.6
201902051600,F_MN003,1346,2.3,4,10,38.6
201902051700,F_MN003,1346,1.8,4,10,38.6
201902051800,F_MN003,1346,2.0,4,10,7.2
201902051900,F_MN003,1346,3.0,4,10,11.6
201902052000,F_MN003,1346,2.0,4,10,59.7
201902052100,F_MN003,1346,2.0,4,10,59.7
201902052200,F_MN003,1346,2.8,4,10,60.6
201902052300,F_MN003,1346,2.2,4,10,64.7
201902060000,F_MN003,1346,1.6,4,10,74.2
201902060100,F_MN003,1346,4.1,4,10,74.2
201902060200,F_MN003,1346,5.5,4,10,90.0
201902060300,F_MN003,1346,4.2,4,10,112.1
201902060400,F_MN003,1346,3.8,4,10,112.1
201902060500,F_MN003,1346,3.3,4,10,152.6
201902060600,F_MN003,1346,4.4,4,10,208.3
201902060700,F_MN003,1346,5.7,4,10,203.9
201902060800,F_MN003,1346,5.2,4,10,163.2
201902060900,F_MN003,1346,4.6,4,10,156.0
201902061000,F_MN003,1346,4.5,4,10,195.5
201902061100,F_MN003,1346,3.8,4,10,191.4
201902061200,F_MN003,1346,4.8,4,10,186.4
201902061300,F_MN003,1346,4.3,4,10,186.4
201902061400,F_MN003,1346,2.8,4,10,172.6
201902061500,F_MN003,1346,3.5,4,10,150.6
201902061600,F_MN003,1346,2.5,4,10,205.8
201902061700,F_MN003,1346,4.2,4,10,165.3
201902061800,F_MN003,1346,6.3,4,10,143.2
201902061900,F_MN003,1346,8.9,4,10,221.9
201902062000,F_MN003,1346,8.5,4,10,258.9
201902062100,F_MN003,1346,6.4,4,10,258.9
201902062200,F_MN003,1346,4.6,4,10,269.6
201902062300,F_MN003,1346,4.6,4,10,269.6
201902070000,F_MN003,1346,7.2,4,10,322.7
201902070100,F_MN003,1346,9.1,4,10,382.9
201902070200,F_MN003,1346,13.1,4,10,549.6
201902070300,F_MN003,1346,16.5,4,10,745.4
201902070400,F_MN003,1346,17.7,4,10,886.0
201902070500,F_MN003,1346,17.3,4,10,1074.5
201902070600,F_MN003,1346,17.2,4,10,1177.6
201902070700,F_MN003,1346,16.1,4,10,1294.8
201902070800,F_MN003,1346,16.8,4,10,1410.5
201902070900,F_MN003,1346,15.9,4,10,1542.1
201902071000,F_MN003,1346,14.8,4,10,1686.8
201902071100,F_MN003,1346,15.9,4,10,1865.8
201902071200,F_MN003,1346,15.7,4,10,1943.1
201902071300,F_MN003,1346,13.0,4,10,2050.3
201902071400,F_MN003,1346,13.2,4,10,2077.3
201902071500,F_MN003,1346,12.3,4,10,2077.3
201902071600,F_MN003,1346,11.8,4,10,2041.8
201902071700,F_MN003,1346,11.0,4,10,2049.1
201902071800,F_MN003,1346,10.3,4,10,2026.4
201902071900,F_MN003,1346,11.1,4,10,1951.0
201902072000,F_MN003,1346,10.2,4,10,1962.5
201902072100,F_MN003,1346,10.5,4,10,2026.8
201902072200,F_MN003,1346,12.1,4,10,1992.7
201902072300,F_MN003,1346,10.1,4,10,1883.2
201902080000,F_MN003,1346,10.6,4,10,1939.0
201902080100,F_MN003,1346,10.9,4,10,1847.1
201902080200,F_MN003,1346,12.1,4,10,1795.9
201902080300,F_MN003,1346,11.8,4,10,1795.9
201902080400,F_MN003,1346,11.4,4,10,1817.2
201902080500,F_MN003,1346,13.2,4,10,1806.2
201902080600,F_MN003,1346,13.5,4,10,1888.1
201902080700,F_MN003,1346,14.5,4,10,1957.2
201902080800,F_MN003,1346,14.6,4,10,1927.2
201902080900,F_MN003,1346,14.1,4,10,1927.2
201902081000,F_MN003,1346,14.1,4,10,1961.3
201902081100,F_MN003,1346,13.1,4,10,2087.6
201902081200,F_MN003,1346,11.8,4,10,2092.7
201902081300,F_MN003,1346,11.7,4,10,2213.1
201902081400,F_MN003,1346,11.8,4,10,2252.7
201902081500,F_MN003,1346,11.8,4,10,2241.9
201902081600,F_MN003,1346,12.6,4,10,2256.2
201902081700,F_MN003,1346,14.0,4,10,2267.2
201902081800,F_MN003,1346,15.5,4,10,2267.2
201902081900,F_MN003,1346,17.3,4,10,2262.8
201902082000,F_MN003,1346,18.1,4,10,2316.9
201902082100,F_MN003,1346,19.3,4,10,2259.5
201902082200,F_MN003,1346,19.2,4,10,2246.5
201902082300,F_MN003,1346,18.2,4,10,2211.5
201902090000,F_MN003,1346,20.5,4,10,2169.5
201902090100,F_MN003,1346,21.2,4,10,2169.5
201902090200,F_MN003,1346,20.2,4,10,2148.0
201902090300,F_MN003,1346,21.0,4,10,2136.7
201902090400,F_MN003,1346,20.2,4,10,2136.7
201902090500,F_MN003,1346,21.6,4,10,2136.7
201902090600,F_MN003,1346,23.5,4,10,2136.7
201902090700,F_MN003,1346,21.1,4,10,2147.5
201902090800,F_MN003,1346,18.5,4,10,2144.3
201902090900,F_MN003,1346,16.3,4,10,2201.8
201902091000,F_MN003,1346,15.2,4,10,2214.8
201902091100,F_MN003,1346,15.7,4,10,2249.8
201902091200,F_MN003,1346,13.8,4,10,2291.7
201902091300,F_MN003,1346,15.4,4,10,2286.9
201902091400,F_MN003,1346,16.0,4,10,2280.4
201902091500,F_MN003,1346,15.0,4,10,2302.6
201902091600,F_MN003,1346,17.2,4,10,2302.6
201902091700,F_MN003,1346,16.6,4,10,2285.5
201902091800,F_MN003,1346,16.5,4,10,2285.5
201902091900,F_MN003,1346,14.4,4,10,2285.5
201902092000,F_MN003,1346,14.1,4,10,2288.6
201902092100,F_MN003,1346,15.2,4,10,2255.0
201902092200,F_MN003,1346,15.2,4,10,2255.0
201902092300,F_MN003,1346,17.2,4,10,2201.7
201902100000,F_MN003,1346,16.7,4,10,2186.5
201902100100,F_MN003,1346,16.6,4,10,2191.4
201902100200,F_MN003,1346,14.7,4,10,2230.8
201902100300,F_MN003,1346,13.6,4,10,2230.8
201902100400,F_MN003,1346,14.5,4,10,2210.2
201902100500,F_MN003,1346,16.8,4,10,2224.2
201902100600,F_MN003,1346,19.9,4,10,2224.2
201902100700,F_MN003,1346,20.4,4,10,2224.2
201902100800,F_MN003,1346,23.6,4,10,2224.2
201902100900,F_MN003,1346,25.7,4,10,2095.0
201902101000,F_MN003,1346,25.5,4,10,1899.2
201902101100,F_MN003,1346,24.3,4,10,1952.5
201902101200,F_MN003,1346,23.8,4,10,1967.7
201902101300,F_MN003,1346,20.6,4,10,1967.7
201902101400,F_MN003,1346,24.9,4,10,1967.7
201902101500,F_MN003,1346,24.3,4,10,1955.0
201902101600,F_MN003,1346,21.4,4,10,1958.7
201902101700,F_MN003,1346,21.1,4,10,1925.8
201902101800,F_MN003,1346,23.9,4,10,1919.8
201902101900,F_MN003,1346,21.6,4,10,1903.9
201902102000,F_MN003,1346,18.8,4,10,1903.9
201902102100,F_MN003,1346,19.8,4,10,2060.5
201902102200,F_MN003,1346,16.6,4,10,2241.3
201902102300,F_MN003,1346,16.4,4,10,2241.3
201902110000,F_MN003,1346,13.9,4,10,2202.2
201902110100,F_MN003,1346,15.5,4,10,2202.2
201902110200,F_MN003,1346,15.1,4,10,2185.3
201902110300,F_MN003,1346,13.7,4,10,2198.1
201902110400,F_MN003,1346,14.0,4,10,2215.0
201902110500,F_MN003,1346,13.1,4,10,2238.4
201902110600,F_MN003,1346,15.4,4,10,2244.4
201902110700,F_MN003,1346,12.2,4,10,2260.3
201902110800,F_MN003,1346,13.1,4,10,2227.0
201902110900,F_MN003,1346,11.6,4,10,2233.0
201902111000,F_MN003,1346,10.6,4,10,2212.1
201902111100,F_MN003,1346,9.7,4,10,2146.7
201902111200,F_MN003,1346,9.2,4,10,2078.3
201902111300,F_MN003,1346,9.0,4,10,1976.9
201902111400,F_MN003,1346,9.3,4,10,1850.0
201902111500,F_MN003,1346,9.0,4,10,1729.7
201902111600,F_MN003,1346,8.4,4,10,1630.6
201902111700,F_MN003,1346,8.4,4,10,1558.1
201902111800,F_MN003,1346,7.3,4,10,1393.0
201902111900,F_MN003,1346,7.9,4,10,1262.7
201902112000,F_MN003,1346,8.9,4,10,1197.2
201902112100,F_MN003,1346,9.6,4,10,1119.5
201902112200,F_MN003,1346,7.3,4,10,1030.5
201902112300,F_MN003,1346,4.4,4,10,900.0
201902120000,F_MN003,1346,5.8,4,10,833.8
201902120100,F_MN003,1346,6.1,4,10,777.5
201902120200,F_MN003,1346,6.2,4,10,725.5
201902120300,F_MN003,1346,7.2,4,10,766.1
201902120400,F_MN003,1346,8.1,4,10,742.0
201902120500,F_MN003,1346,6.7,4,10,733.7
201902120600,F_MN003,1346,6.1,4,10,703.1
201902120700,F_MN003,1346,6.5,4,10,637.5
201902120800,F_MN003,1346,5.5,4,10,570.5
201902120900,F_MN003,1346,5.9,4,10,452.3
201902121000,F_MN003,1346,6.4,4,10,423.0
201902121100,F_MN003,1346,5.7,4,10,450.0
201902121200,F_MN003,1346,5.7,4,10,493.2
201902121300,F_MN003,1346,4.9,4,10,498.9
201902121400,F_MN003,1346,5.3,4,10,499.9
201902121500,F_MN003,1346,4.9,4,10,383.9
201902121600,F_MN003,1346,4.7,4,10,395.4
201902121700,F_MN003,1346,4.8,4,10,292.9
201902121800,F_MN003,1346,5.1,4,10,292.9
201902121900,F_MN003,1346,7.6,4,10,302.2
201902122000,F_MN003,1346,9.9,4,10,439.2
201902122100,F_MN003,1346,13.0,4,10,613.4
201902122200,F_MN003,1346,9.8,4,10,657.3
201902122300,F_MN003,1346,6.7,4,10,673.4
201902130000,F_MN003,1346,5.3,4,10,617.9
201902130100,F_MN003,1346,5.6,4,10,574.1
201902130200,F_MN003,1346,4.2,4,10,613.6
201902130300,F_MN003,1346,5.7,4,10,681.0
201902130400,F_MN003,1346,5.8,4,10,662.0
201902130500,F_MN003,1346,6.5,4,10,728.1
201902130600,F_MN003,1346,6.9,4,10,785.6
201902130700,F_MN003,1346,11.5,4,10,891.1
